X,Y,SPECIES NAME
4172500,2916500,Pinus sylvestris
4318500,3336500,Pinus sylvestris
4406500,3345500,Pinus sylvestris
4448500,3413500,Pinus sylvestris
4383500,3325500,Pinus sylvestris
4192500,2786500,Pinus sylvestris
4284500,2775500,Pinus sylvestris
4265500,3009500,Pinus sylvestris
4502500,3338500,Pinus sylvestris
4615500,3177500,Pinus sylvestris
4515500,3114500,Pinus sylvestris
4430500,2926500,Pinus sylvestris
4190500,2790500,Pinus sylvestris
4491500,2888500,Pinus sylvestris
4350500,2890500,Pinus sylvestris
4233500,3262500,Pinus sylvestris
4266500,2733500,Pinus sylvestris
4310500,3073500,Pinus sylvestris
4413500,3376500,Pinus sylvestris
4593500,3432500,Pinus sylvestris
4269500,3265500,Pinus sylvestris
4559500,3170500,Pinus sylvestris
4556500,3330500,Pinus sylvestris
4482500,2747500,Pinus sylvestris
4310500,2931500,Pinus sylvestris
4193500,2836500,Pinus sylvestris
4328500,3086500,Pinus sylvestris
4083500,2938000,Pinus sylvestris
4195500,2856500,Pinus sylvestris
4528500,2833500,Pinus sylvestris
4539500,3189500,Pinus sylvestris
4182500,2922500,Pinus sylvestris
4395500,2893500,Pinus sylvestris
4559500,3190500,Pinus sylvestris
4578500,3413500,Pinus sylvestris
4411500,2893500,Pinus sylvestris
4156500,2909500,Pinus sylvestris
4348500,3094500,Pinus sylvestris
4194500,2784500,Pinus sylvestris
4354500,2914500,Pinus sylvestris
4353500,3012500,Pinus sylvestris
4649500,3113500,Pinus sylvestris
4274500,3325500,Pinus sylvestris
4512500,3356500,Pinus sylvestris
4412500,3362500,Pinus sylvestris
4348500,3062500,Pinus sylvestris
4530500,3201500,Pinus sylvestris
4454500,3355500,Pinus sylvestris
4226500,3070500,Pinus sylvestris
4226500,2788500,Pinus sylvestris
4587500,3292500,Pinus sylvestris
4264500,3319500,Pinus sylvestris
4404500,2903500,Pinus sylvestris
4274500,3077500,Pinus sylvestris
4518500,3056500,Pinus sylvestris
4639500,3175500,Pinus sylvestris
4505500,3166500,Pinus sylvestris
4155500,2989500,Pinus sylvestris
4384500,3297500,Pinus sylvestris
4603500,3229500,Pinus sylvestris
4086500,2956500,Pinus sylvestris
4273500,3313500,Pinus sylvestris
4478500,2775500,Pinus sylvestris
4402500,3343500,Pinus sylvestris
4254500,2929500,Pinus sylvestris
4438500,3362500,Pinus sylvestris
4615500,3225500,Pinus sylvestris
4498500,3204500,Pinus sylvestris
4188500,2790500,Pinus sylvestris
4244500,2789500,Pinus sylvestris
4277500,3013500,Pinus sylvestris
4165500,3005500,Pinus sylvestris
4451500,3101500,Pinus sylvestris
4275500,3315500,Pinus sylvestris
4518500,3122500,Pinus sylvestris
4410500,3073500,Pinus sylvestris
4468500,3411500,Pinus sylvestris
4174500,2892500,Pinus sylvestris
4473500,3385500,Pinus sylvestris
4410500,2933500,Pinus sylvestris
4165500,2965500,Pinus sylvestris
4178500,2734500,Pinus sylvestris
4132500,2953500,Pinus sylvestris
4468500,3371500,Pinus sylvestris
4476500,3369500,Pinus sylvestris
4417500,3262500,Pinus sylvestris
4260500,2919500,Pinus sylvestris
4554500,3123500,Pinus sylvestris
4233500,2986500,Pinus sylvestris
4210500,2898500,Pinus sylvestris
4482500,3211500,Pinus sylvestris
4521500,2808500,Pinus sylvestris
4393500,2875500,Pinus sylvestris
4469500,3395500,Pinus sylvestris
4253500,2953500,Pinus sylvestris
4495500,3320500,Pinus sylvestris
4489500,2964500,Pinus sylvestris
4226500,2878500,Pinus sylvestris
4571500,3222500,Pinus sylvestris
4184500,2930500,Pinus sylvestris
4467500,3391500,Pinus sylvestris
4441500,3234500,Pinus sylvestris
4555500,3434500,Pinus sylvestris
4518000,3354500,Pinus sylvestris
4222500,2764500,Pinus sylvestris
4258500,2731500,Pinus sylvestris
4286500,3093500,Pinus sylvestris
4109500,3041500,Pinus sylvestris
4213500,2990500,Pinus sylvestris
4464500,3061500,Pinus sylvestris
4387500,2943500,Pinus sylvestris
4400500,3349500,Pinus sylvestris
4359500,3024500,Pinus sylvestris
4526500,3367500,Pinus sylvestris
4363500,3012500,Pinus sylvestris
4560500,3334500,Pinus sylvestris
4274500,3073500,Pinus sylvestris
4482500,3215500,Pinus sylvestris
4371500,3012500,Pinus sylvestris
4500500,3414500,Pinus sylvestris
4580500,3229000,Pinus sylvestris
4291500,2961500,Pinus sylvestris
4205500,2808500,Pinus sylvestris
4437500,2938500,Pinus sylvestris
4563500,3398500,Pinus sylvestris
4591500,3406500,Pinus sylvestris
4166500,2911500,Pinus sylvestris
4164500,2891500,Pinus sylvestris
4507500,3164500,Pinus sylvestris
4606500,3159500,Pinus sylvestris
4331500,3424500,Pinus sylvestris
4152500,2887500,Pinus sylvestris
4174500,2950500,Pinus sylvestris
4269500,2981500,Pinus sylvestris
4510500,3350500,Pinus sylvestris
4263500,3149500,Pinus sylvestris
4211500,2870500,Pinus sylvestris
4516500,3358500,Pinus sylvestris
4469500,3461500,Pinus sylvestris
4540500,3361500,Pinus sylvestris
4539500,3305500,Pinus sylvestris
4591500,3402500,Pinus sylvestris
4594500,3128500,Pinus sylvestris
4441500,2814500,Pinus sylvestris
4466500,3361500,Pinus sylvestris
4445500,3090500,Pinus sylvestris
4462500,2771500,Pinus sylvestris
4279500,2851500,Pinus sylvestris
4224500,2756500,Pinus sylvestris
4108500,3181500,Pinus sylvestris
4416500,3366500,Pinus sylvestris
4172500,2924500,Pinus sylvestris
4329500,3288500,Pinus sylvestris
4290500,3349500,Pinus sylvestris
4569500,3146500,Pinus sylvestris
4117500,2970500,Pinus sylvestris
4460500,3283500,Pinus sylvestris
4385500,3246000,Pinus sylvestris
4490500,3224500,Pinus sylvestris
4588500,3280500,Pinus sylvestris
4527500,3193500,Pinus sylvestris
4411500,3306500,Pinus sylvestris
4257500,2957500,Pinus sylvestris
4450500,2926500,Pinus sylvestris
4435500,2890500,Pinus sylvestris
4522500,3363500,Pinus sylvestris
4580500,3155500,Pinus sylvestris
4118500,2908500,Pinus sylvestris
4205500,2828500,Pinus sylvestris
4370500,2830500,Pinus sylvestris
4564500,3218500,Pinus sylvestris
4162500,2925500,Pinus sylvestris
4201500,2826500,Pinus sylvestris
4489500,3264500,Pinus sylvestris
4510500,3374500,Pinus sylvestris
4531500,2737500,Pinus sylvestris
4588500,3440500,Pinus sylvestris
4583500,3137500,Pinus sylvestris
4452500,3413500,Pinus sylvestris
4415500,2865500,Pinus sylvestris
4152500,3027500,Pinus sylvestris
4388500,3067500,Pinus sylvestris
4300500,2723500,Pinus sylvestris
4612500,3097500,Pinus sylvestris
4566500,3446500,Pinus sylvestris
4201500,2848500,Pinus sylvestris
4194500,2758500,Pinus sylvestris
4629500,3274000,Pinus sylvestris
4639500,3171500,Pinus sylvestris
4554500,3478500,Pinus sylvestris
4231500,3106500,Pinus sylvestris
4102500,3025500,Pinus sylvestris
4524500,3359500,Pinus sylvestris
4524500,2824500,Pinus sylvestris
4086500,3000500,Pinus sylvestris
4508500,2832500,Pinus sylvestris
4443500,2890500,Pinus sylvestris
4493500,2792500,Pinus sylvestris
4393500,2891500,Pinus sylvestris
4244500,3387500,Pinus sylvestris
4574500,3247500,Pinus sylvestris
4446500,3354500,Pinus sylvestris
4146500,2905500,Pinus sylvestris
4512500,3374500,Pinus sylvestris
4164500,2921500,Pinus sylvestris
4313500,3285500,Pinus sylvestris
4430500,3438500,Pinus sylvestris
4164500,3077500,Pinus sylvestris
4156500,3041500,Pinus sylvestris
4312500,2923500,Pinus sylvestris
4551500,3490500,Pinus sylvestris
4220500,2882500,Pinus sylvestris
4572500,3395500,Pinus sylvestris
4326500,3028500,Pinus sylvestris
4146500,3055500,Pinus sylvestris
4143500,2955500,Pinus sylvestris
4558500,3225500,Pinus sylvestris
4442500,3082500,Pinus sylvestris
4167500,2809500,Pinus sylvestris
4251500,2835500,Pinus sylvestris
4582000,3242500,Pinus sylvestris
4607500,3090500,Pinus sylvestris
4264500,2941500,Pinus sylvestris
4292500,2947500,Pinus sylvestris
4335500,3168500,Pinus sylvestris
4184500,2878500,Pinus sylvestris
4636500,3211500,Pinus sylvestris
4225500,2816500,Pinus sylvestris
4338500,3336500,Pinus sylvestris
4369500,2940500,Pinus sylvestris
4549500,2805500,Pinus sylvestris
4346500,3368500,Pinus sylvestris
4174500,2802500,Pinus sylvestris
4472500,3371500,Pinus sylvestris
4257500,2833500,Pinus sylvestris
4479500,3389500,Pinus sylvestris
4519500,3324500,Pinus sylvestris
4479500,3335500,Pinus sylvestris
4296500,2927500,Pinus sylvestris
4636500,3159500,Pinus sylvestris
4420500,3370500,Pinus sylvestris
4401500,3237500,Pinus sylvestris
4376500,3140500,Pinus sylvestris
4455500,3319500,Pinus sylvestris
4203500,2856500,Pinus sylvestris
4532500,3157500,Pinus sylvestris
4595500,3404500,Pinus sylvestris
4192500,3348500,Pinus sylvestris
4266500,2921500,Pinus sylvestris
4122500,3060500,Pinus sylvestris
4667500,3143500,Pinus sylvestris
4560500,3442500,Pinus sylvestris
4431500,3334500,Pinus sylvestris
4516500,2836500,Pinus sylvestris
4528500,3355500,Pinus sylvestris
4425500,2962500,Pinus sylvestris
4422500,3078500,Pinus sylvestris
4286500,2745500,Pinus sylvestris
4484500,2827500,Pinus sylvestris
4402500,3417500,Pinus sylvestris
4595500,3232500,Pinus sylvestris
4334500,3044500,Pinus sylvestris
4398500,3353500,Pinus sylvestris
4348500,2896500,Pinus sylvestris
4352500,3050500,Pinus sylvestris
4534500,3151500,Pinus sylvestris
4607500,3377500,Pinus sylvestris
4371500,2716500,Pinus sylvestris
4304500,2747500,Pinus sylvestris
4465500,3389500,Pinus sylvestris
4210500,2902500,Pinus sylvestris
4166500,2757500,Populus alba
4159500,2729500,Populus alba
4181500,2856500,Populus alba
4389500,2793500,Populus alba
4368500,2844500,Populus alba
4515500,3464500,Populus alba
4150500,2799500,Populus alba
4462500,3431500,Populus alba
4562500,3420500,Populus alba
4456500,3423500,Populus alba
4425500,2794500,Populus alba
4140500,2777500,Populus alba
4045500,3116500,Populus alba
4156500,2761500,Populus alba
4140500,2759500,Populus alba
4545500,3481500,Populus alba
4561500,3396500,Populus alba
4150500,2735500,Populus alba
4140500,2775500,Populus alba
4458500,3075500,Populus alba
4140500,2741500,Populus alba
4296500,3487500,Populus alba
4148500,2795500,Populus alba
4146500,2791500,Populus alba
4200500,2884500,Populus alba
4415500,3014500,Populus alba
4212500,2918500,Populus alba
4345500,3456500,Populus alba
4144500,2787500,Populus alba
4542500,3353500,Populus alba
4185500,2866500,Populus alba
4187500,2870500,Populus alba
4245500,2867500,Populus alba
4138000,2749000,Populus alba
4209500,3010500,Populus alba
4115500,3267500,Populus alba
4286500,3369500,Populus alba
4535500,3099500,Populus alba
4149500,3381500,Populus alba
4415500,3010500,Populus alba
4440500,2974500,Populus alba
4138500,2739500,Populus alba
4082500,2910500,Populus canescens
4158500,2913500,Populus canescens
4503500,3118500,Populus canescens
4535500,3465500,Populus canescens
4323500,3152500,Populus canescens
4528500,3415500,Populus canescens
4236500,2912500,Populus canescens
4206500,2900500,Populus canescens
4427500,2742500,Populus canescens
4202500,2888500,Populus canescens
4517500,3448500,Populus canescens
4463500,3459500,Populus canescens
4554500,3450500,Populus canescens
4403500,3325500,Populus canescens
4489500,3112500,Populus canescens
4144500,2947500,Populus canescens
4365500,3248500,Populus canescens
4398500,3425500,Populus canescens
4168500,3028500,Populus canescens
4361500,3240500,Populus canescens
4523500,3455500,Populus canescens
4556500,3394500,Populus canescens
4521500,3479500,Populus canescens
4513500,3038500,Populus canescens
4341500,2870500,Populus canescens
4478500,2763500,Populus canescens
4482500,3141500,Populus canescens
4399500,3333500,Populus canescens
4635500,3114500,Populus canescens
4580500,3271500,Populus canescens
4493500,3460500,Populus canescens
4565500,3426500,Populus canescens
4497500,3474500,Populus canescens
4646500,3101500,Populus canescens
4528500,3413500,Populus canescens
4159500,2993500,Populus canescens
4288500,3217500,Populus canescens
4407500,3309500,Populus canescens
4540500,3443500,Populus canescens
4643500,3137500,Populus canescens
4488500,3124500,Populus canescens
4045500,3116500,Populus canescens
4339500,3168500,Populus canescens
4057500,3128500,Populus nigra
4063500,2979500,Populus nigra
4138500,2753500,Populus nigra
4155500,3163500,Populus nigra
4137500,2963500,Populus nigra
4422500,3218500,Populus nigra
4173500,2840500,Populus nigra
4347500,3128500,Populus nigra
4249500,2829500,Populus nigra
4357500,3108500,Populus nigra
4190500,2948500,Populus nigra
4506500,3196500,Populus nigra
4210500,2880500,Populus nigra
4181500,2848500,Populus nigra
4151500,3265500,Populus nigra
4479500,3377500,Populus nigra
4367500,3452500,Populus nigra
4145500,3195500,Populus nigra
4560500,3390500,Populus nigra
4252500,2897500,Populus nigra
4191500,2868500,Populus nigra
4169500,2832500,Populus nigra
4210500,2884500,Populus nigra
4159500,2805500,Populus nigra
4202500,2904500,Populus nigra
4210500,2926500,Populus nigra
4183500,3158500,Populus nigra
4441000,2967000,Populus nigra
4187500,2870500,Populus nigra
4380500,2763500,Populus nigra
4351500,2808500,Populus nigra
4183500,2856500,Populus nigra
4140500,3247500,Populus nigra
4237500,2806500,Populus nigra
4193500,2858500,Populus nigra
4396500,2857500,Populus nigra
4272500,3379500,Populus nigra
4487500,3180500,Populus nigra
4202500,2892500,Populus nigra
4449500,2806500,Populus nigra
4324500,2918500,Populus nigra
4152500,3175500,Populus nigra
4195500,2876500,Populus nigra
4486500,3348500,Populus nigra
4357500,3452500,Populus nigra
4202500,2898500,Populus nigra
4202500,2896500,Populus nigra
4159500,2829500,Populus nigra
4464500,2827500,Populus nigra
4226500,2744500,Populus nigra
4195500,3292500,Populus nigra
4209500,2970500,Populus nigra
4154500,2777500,Populus nigra
4157500,2805500,Populus nigra
4102500,3141500,Populus nigra
4206500,2940500,Populus nigra
4102500,3281500,Populus nigra
4332500,3090500,Populus nigra
4322500,3364500,Populus nigra
4588500,3382500,Populus nigra
4202500,2940500,Populus nigra
4196500,2882500,Populus nigra
4402500,2765500,Populus nigra
4260500,2745500,Populus nigra
4479500,3167500,Populus nigra
4331500,2850500,Populus nigra
4364500,3410500,Populus nigra
4067500,3155500,Populus nigra
4205500,2970500,Populus nigra
4115500,3076500,Populus nigra
4308500,2785500,Populus nigra
4189500,2876500,Populus nigra
4346500,2788500,Populus nigra
4167500,3158500,Populus nigra
4152500,2773500,Populus nigra
4202500,2888500,Populus nigra
4210500,2924500,Populus nigra
4305500,3453500,Populus nigra
4095500,2937500,Populus nigra
4416500,3154500,Populus nigra
4291500,3275500,Populus nigra
4260500,3193500,Populus nigra
4179500,2848500,Populus nigra
4180500,3222500,Populus nigra
4565500,3400500,Populus nigra
4137500,2727500,Populus nigra
4142500,2901500,Populus nigra
4250500,3061500,Populus nigra
4548500,3423500,Populus nigra
4095500,3089500,Populus nigra
4140500,2741500,Populus nigra
4533500,3377500,Populus nigra
4208500,2900500,Populus nigra
4357500,3390500,Populus nigra
4045500,3116500,Populus nigra
4149500,3365500,Populus nigra
4572500,3210500,Populus nigra
4244500,3181500,Populus nigra
4171500,2848500,Populus nigra
4200500,2884500,Populus nigra
4230500,3058500,Populus nigra
4098500,3141500,Populus nigra
4183500,2862500,Populus nigra
4111500,3165500,Populus nigra
4142500,3211500,Populus nigra
4179500,3142500,Populus nigra
4527500,3469500,Populus nigra
4370500,3340500,Populus nigra
4300500,2927500,Populus nigra
4190500,2902500,Populus nigra
4420500,2846500,Populus nigra
4127500,2930500,Populus nigra
4188500,2892500,Populus nigra
4192500,2880500,Populus nigra
4140500,2775500,Populus nigra
4266500,3523500,Populus nigra
4443500,3166500,Populus nigra
4208500,2878500,Populus nigra
4167500,3277500,Populus nigra
4127500,3266500,Populus nigra
4375500,3393500,Populus nigra
4210500,2918500,Populus nigra
4205500,2954500,Populus nigra
4302500,3373500,Populus nigra
4156500,3183500,Populus nigra
4358500,3352500,Populus nigra
4445500,2794500,Populus nigra
4381500,3375500,Populus nigra
4192500,2900500,Populus nigra
4472500,3143500,Populus nigra
4180500,3336500,Populus nigra
4188500,2900500,Populus nigra
4167500,2819500,Populus nigra
4110500,3209500,Populus nigra
4169500,2830500,Populus nigra
4206500,2910500,Populus nigra
4192500,3194500,Populus nigra
4224500,2880500,Populus nigra
4501500,3468500,Populus nigra
4520500,3435500,Populus nigra
4209500,2962500,Populus nigra
4191500,2870500,Populus nigra
4380500,3371500,Populus nigra
4600500,3361500,Populus nigra
4246500,3465500,Populus nigra
4278500,2789500,Populus nigra
4171500,2842500,Populus nigra
4098500,3137500,Populus nigra
4495500,3110500,Populus nigra
4383500,3461500,Populus nigra
4199500,2866500,Populus nigra
4096500,3109500,Populus nigra
4164500,2945500,Populus nigra
4364500,2832500,Populus nigra
4101500,3125500,Populus nigra
4185500,2866500,Populus nigra
4263500,2829500,Populus nigra
4594500,3386500,Populus nigra
4146500,2789500,Populus nigra
4296500,3489500,Populus nigra
4377500,3459500,Populus nigra
4132500,3168500,Populus nigra
4398500,3369500,Populus nigra
4178500,3034500,Populus nigra
4226500,2908500,Populus nigra
4204500,2928500,Populus nigra
4147500,3103500,Populus nigra
4097500,3045500,Populus nigra
4199500,2838500,Populus nigra
4224500,2900500,Populus nigra
4066500,3147500,Populus nigra
4163500,2835500,Populus nigra
4539500,3389500,Populus nigra
4142500,2769500,Populus nigra
4169500,2826500,Populus nigra
4152500,3183500,Populus nigra
4597500,3204500,Populus nigra
4245500,3249500,Populus nigra
4540500,2857500,Populus nigra
4198500,2894500,Populus nigra
4142500,2783500,Populus nigra
4522500,3138500,Populus nigra
4546500,3225500,Populus nigra
4204500,2944500,Populus nigra
4334500,3356500,Populus nigra
4152500,3215500,Populus nigra
4169500,2844500,Populus nigra
4146500,2743500,Populus nigra
4197500,2876500,Populus nigra
4236500,2912500,Populus nigra
4219500,3316500,Populus nigra
4169500,3246500,Populus nigra
4568500,3394500,Populus nigra
4087500,3162500,Populus nigra
4099500,3085500,Populus nigra
4171500,2844500,Populus nigra
4192500,3182500,Populus nigra
4200500,2888500,Populus nigra
4236500,2734500,Populus nigra
4471500,3183500,Populus nigra
4357500,3388500,Populus nigra
4444500,3138500,Populus nigra
4483500,3175500,Populus nigra
4542500,2757500,Populus nigra
4564500,3382500,Populus nigra
4194500,2886500,Populus nigra
4181500,2856500,Populus nigra
4196500,2878500,Populus nigra
4189500,2872500,Populus nigra
4439500,3182500,Populus nigra
4168500,3348500,Populus nigra
4320500,3510500,Populus nigra
4246500,2745500,Populus nigra
4414500,3214500,Populus nigra
4438000,3227000,Populus nigra
4386500,2909500,Populus nigra
4165500,2835500,Populus nigra
4163500,2813500,Populus nigra
4258500,3057500,Populus nigra
4210500,2910500,Populus nigra
4262500,2747500,Populus nigra
4366500,2768500,Populus nigra
4460500,3139500,Populus nigra
4212500,3320500,Populus nigra
4565500,3396500,Populus nigra
4161500,2819500,Populus nigra
4199500,3288500,Populus nigra
4200500,2886500,Populus nigra
4265500,2989500,Populus nigra
4230500,2908500,Populus nigra
4206500,2908500,Populus nigra
4128500,3176500,Populus nigra
4155500,3151500,Populus nigra
4233500,3254500,Populus nigra
4355500,3390500,Populus nigra
4210500,2748500,Populus nigra
4298500,2729500,Populus nigra
4358500,3356500,Populus nigra
4352500,3376500,Populus nigra
4196500,3206500,Populus nigra
4142500,3279500,Populus nigra
4381500,3463500,Populus nigra
4310500,2937500,Populus nigra
4194500,3366500,Populus nigra
4537500,3249500,Populus nigra
4341500,3452500,Populus nigra
4147500,3227500,Populus nigra
4517500,3464500,Populus nigra
4218500,2772500,Populus nigra
4325500,3420500,Populus nigra
4464500,2991500,Populus nigra
4569500,3202500,Populus nigra
4100500,3109500,Populus nigra
4191500,2874500,Populus nigra
4469500,3111500,Populus nigra
4458500,3199500,Populus nigra
4208500,2928500,Populus nigra
4060500,3103500,Populus nigra
4146500,2771500,Populus nigra
4174500,3070500,Populus nigra
4196500,2884500,Populus nigra
4142500,2785500,Populus nigra
4300500,2787500,Populus nigra
4189500,2858500,Populus nigra
4205500,2874500,Populus nigra
4423500,3174500,Populus nigra
4167500,2835500,Populus nigra
4209500,2994500,Populus nigra
4427500,3178500,Populus nigra
4525500,2796500,Populus nigra
4179500,2988500,Populus nigra
4198500,2880500,Populus nigra
4309500,2851500,Populus nigra
4354500,3372500,Populus nigra
4465500,3115500,Populus nigra
4478500,3203500,Populus tremula
4330500,2922500,Populus tremula
4437500,2970500,Populus tremula
4659500,3108500,Populus tremula
4257500,3005500,Populus tremula
4296500,3465500,Populus tremula
4357500,3406500,Populus tremula
4651500,3146500,Populus tremula
4635500,3171500,Populus tremula
4513500,3408500,Populus tremula
4466500,3195500,Populus tremula
4158500,2907500,Populus tremula
4201500,2720500,Populus tremula
4271500,3389500,Populus tremula
4366500,2928500,Populus tremula
4290500,3491500,Populus tremula
4416500,2854500,Populus tremula
4182500,2928500,Populus tremula
4268500,2763500,Populus tremula
4170500,3036500,Populus tremula
4429500,2938500,Populus tremula
4566000,3338500,Populus tremula
4096500,3037500,Populus tremula
4596500,3164500,Populus tremula
4206500,2798500,Populus tremula
4110500,3025500,Populus tremula
4483500,3167500,Populus tremula
4131500,3009500,Populus tremula
4526500,2909500,Populus tremula
4284000,2923000,Populus tremula
4192500,2784500,Populus tremula
4155000,2797000,Populus tremula
4181500,3298500,Populus tremula
4058500,3071500,Populus tremula
4466500,2927500,Populus tremula
4642500,3161500,Populus tremula
4484500,3358500,Populus tremula
4474500,2931500,Populus tremula
4176500,2732500,Populus tremula
4433500,3378500,Populus tremula
4608500,3157500,Populus tremula
4662500,3132500,Populus tremula
4559500,3482500,Populus tremula
4340500,2920500,Populus tremula
4503500,3482500,Populus tremula
4167500,3018500,Populus tremula
4441500,2958500,Populus tremula
4147500,2971500,Populus tremula
4375500,3313500,Populus tremula
4119500,3040500,Populus tremula
4374500,3348500,Populus tremula
4086500,2948500,Populus tremula
4575500,3170500,Populus tremula
4057500,3013500,Populus tremula
4497500,2948500,Populus tremula
4258500,3321500,Populus tremula
4213500,2850500,Populus tremula
4519500,3401500,Populus tremula
4602500,3393500,Populus tremula
4193500,3262500,Populus tremula
4424500,3340500,Populus tremula
4631500,3170500,Populus tremula
4071500,2935500,Populus tremula
4493500,2952500,Populus tremula
4162500,3055500,Populus tremula
4606500,3151500,Populus tremula
4478500,2899500,Populus tremula
4484500,3065500,Populus tremula
4279500,3311500,Populus tremula
4143500,3019500,Populus tremula
4270500,3029500,Populus tremula
4368500,3424500,Populus tremula
4542500,3073500,Populus tremula
4155500,3107500,Populus tremula
4290500,3037500,Populus tremula
4319500,2866500,Populus tremula
4273500,3011500,Populus tremula
4365500,3256500,Populus tremula
4325500,2712500,Populus tremula
4178500,3042500,Populus tremula
4154500,3073500,Populus tremula
4579500,3171500,Populus tremula
4543500,2865500,Populus tremula
4214500,3026500,Populus tremula
4597500,3252500,Populus tremula
4388500,3153500,Populus tremula
4441000,2966500,Populus tremula
4220500,3320500,Populus tremula
4215500,3138500,Populus tremula
4118500,3036500,Populus tremula
4281500,3285500,Populus tremula
4415500,3174500,Populus tremula
4424500,3138500,Populus tremula
4136500,3065500,Populus tremula
4609500,3369500,Populus tremula
4436500,2974500,Populus tremula
4544500,2833500,Populus tremula
4126500,2988500,Populus tremula
4363500,3160500,Populus tremula
4182500,2910500,Populus tremula
4300500,3473500,Populus tremula
4453500,2939500,Populus tremula
4611500,3169500,Populus tremula
4583500,3283500,Populus tremula
4378500,3369500,Populus tremula
4380500,3301500,Populus tremula
4553500,3101500,Populus tremula
4540500,3425500,Populus tremula
4324500,3220500,Populus tremula
4413500,3384500,Populus tremula
4372500,3418500,Populus tremula
4447500,2738500,Populus tremula
4212500,3230500,Populus tremula
4519500,3114500,Populus tremula
4258500,3057500,Populus tremula
4506500,2752500,Populus tremula
4318500,2930500,Populus tremula
4290500,3373500,Populus tremula
4138500,2993500,Populus tremula
4548500,3415500,Populus tremula
4604500,3104500,Populus tremula
4332500,3200500,Populus tremula
4375500,2864500,Populus tremula
4483500,3187500,Populus tremula
4084500,2964500,Populus tremula
4452500,3361500,Populus tremula
4196500,3340500,Populus tremula
4290500,3077500,Populus tremula
4383500,2889500,Populus tremula
4279500,3129500,Populus tremula
4491500,3474500,Populus tremula
4098500,2917500,Populus tremula
4180500,2728500,Populus tremula
4337000,2932500,Populus tremula
4546500,3429500,Populus tremula
4331500,3112500,Populus tremula
4641500,3169500,Populus tremula
4068500,2955500,Populus tremula
4178500,2942500,Populus tremula
4435500,3402500,Populus tremula
4560500,2849500,Populus tremula
4454500,3363500,Populus tremula
4417500,2892500,Populus tremula
4431500,2878500,Populus tremula
4363500,3016500,Populus tremula
4444500,2830500,Populus tremula
4167500,2963500,Populus tremula
4399500,3329500,Populus tremula
4153500,3013500,Populus tremula
4134500,2957500,Populus tremula
4082500,2994500,Populus tremula
4342500,2898500,Populus tremula
4266500,2931500,Populus tremula
4218500,3074500,Populus tremula
4579500,3227500,Populus tremula
4262500,2931500,Populus tremula
4560500,2845500,Populus tremula
4610500,3099500,Populus tremula
4482500,2747500,Populus tremula
4330500,2914500,Populus tremula
4350500,3024500,Populus tremula
4201500,2726500,Populus tremula
4526500,3155500,Populus tremula
4229500,2856500,Populus tremula
4214500,3098500,Populus tremula
4612500,3269500,Populus tremula
4367500,2818500,Populus tremula
4250500,2799500,Populus tremula
4286500,2925500,Populus tremula
4175500,3118500,Populus tremula
4314500,3472500,Populus tremula
4148500,2795500,Populus tremula
4232500,3194500,Populus tremula
4451500,3101500,Populus tremula
4264500,3339500,Populus tremula
4346500,2934500,Populus tremula
4138000,3280500,Populus tremula
4344500,3468500,Populus tremula
4149500,2975500,Populus tremula
4172500,2740500,Populus tremula
4336500,2932500,Populus tremula
4258500,3025500,Populus tremula
4573500,3086500,Populus tremula
4526500,3201500,Populus tremula
4432500,2932500,Populus tremula
4272500,3351500,Populus tremula
4163500,2993500,Populus tremula
4510500,3434500,Populus tremula
4057500,3017500,Populus tremula
4392500,3297500,Populus tremula
4618500,3121500,Populus tremula
4506500,3370500,Populus tremula
4438500,2774500,Populus tremula
4427500,2866500,Populus tremula
4493500,2816500,Populus tremula
4376500,2836500,Populus tremula
4287500,3421500,Populus tremula
4508500,3136500,Populus tremula
4091500,3014500,Populus tremula
4408500,2931500,Populus tremula
4085500,3010500,Populus tremula
4415500,3386500,Populus tremula
4301500,3269500,Populus tremula
4300500,2755500,Populus tremula
4465500,2787500,Populus tremula
4362500,2900500,Populus tremula
4136500,2953500,Populus tremula
4320500,2766500,Populus tremula
4158500,3075500,Populus tremula
4321500,2850500,Populus tremula
4261500,2953500,Populus tremula
4592500,3388500,Populus tremula
4156500,3353500,Populus tremula
4499500,2884500,Populus tremula
4296500,3185500,Populus tremula
4167500,2976500,Populus tremula
4300500,2927500,Populus tremula
4111500,3233500,Populus tremula
4296500,2751500,Populus tremula
4593500,2847500,Populus tremula
4375500,3184500,Populus tremula
4380500,2923500,Populus tremula
4130500,2909500,Populus tremula
4070500,2987500,Populus tremula
4303500,2865500,Populus tremula
4299500,3435500,Populus tremula
4472500,3433500,Populus tremula
4191500,3260500,Populus tremula
4428500,3366500,Populus tremula
4404500,2927500,Populus tremula
4436500,3356500,Populus tremula
4178500,3086500,Populus tremula
4140500,2995500,Populus tremula
4483500,3175500,Populus tremula
4053500,3004500,Populus tremula
4153500,2989500,Populus tremula
4448500,2978500,Populus tremula
4294500,2879500,Populus tremula
4386500,2897500,Populus tremula
4424500,3354500,Populus tremula
4226500,2878500,Populus tremula
4572500,3120500,Populus tremula
4584500,2854500,Populus tremula
4489500,3482500,Populus tremula
4110500,2949500,Populus tremula
4383500,3313500,Populus tremula
4388500,2923500,Populus tremula
4519500,3389500,Populus tremula
4140500,2899500,Populus tremula
4348000,3197500,Populus tremula
